label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height,filepath,exists
stripe,233,378,359,452,wconcept_306371282.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306371282.jpg,True
stripe,422,586,203,325,wconcept_306371284.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306371284.jpg,True
floral,375,789,303,193,wconcept_306377835.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306377835.jpg,True
solid,368,1041,186,152,wconcept_306377835.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306377835.jpg,False
stripe,273,516,139,198,wconcept_306385600.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306385600.jpg,True
solid,333,689,73,246,wconcept_306387388.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306387388.jpg,True
solid,512,555,191,201,wconcept_306387388.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306387388.jpg,True
plaid,236,501,207,312,wconcept_306394786.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306394786.jpg,True
solid,419,293,151,195,wconcept_306394830.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306394830.jpg,True
plaid,463,836,119,244,wconcept_306537134.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306537134.jpg,True
plaid,255,613,154,315,wconcept_306537137.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306537137.jpg,True
solid,494,521,181,205,wconcept_306537773.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306537773.jpg,True
stripe,554,562,161,205,wconcept_306538182.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306538182.jpg,True
plaid,221,637,210,323,wconcept_306543482.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306543482.jpg,True
solid,324,655,276,312,wconcept_306548635.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306548635.jpg,True
solid,588,479,129,113,wconcept_306548736.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306548736.jpg,True
solid,541,1073,103,179,wconcept_306548736.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306548736.jpg,True
plaid,480,491,220,301,wconcept_306560338.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306560338.jpg,True
polka_dot,404,537,120,196,wconcept_306567413.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\wconcept_306567413.jpg,True
stripe,236,538,345,388,wconcept_306576893.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306576893.jpg,True
plaid,246,496,185,349,wconcept_306581581.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306581581.jpg,True
plaid,221,486,200,344,wconcept_306581582.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306581582.jpg,True
solid,573,464,159,208,wconcept_306582368.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306582368.jpg,True
solid,358,708,179,210,wconcept_306584144.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306584144.jpg,True
stripe,297,418,369,366,wconcept_306586507.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306586507.jpg,True
stripe,282,374,335,330,wconcept_306586510.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306586510.jpg,True
solid,411,516,198,276,wconcept_306594208.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306594208.jpg,True
plaid,500,435,147,332,wconcept_306595395.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306595395.jpg,True
plaid,226,505,149,445,wconcept_306597838.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306597838.jpg,True
plaid,248,488,139,357,wconcept_306597839.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306597839.jpg,True
stripe,240,449,190,471,wconcept_306602322.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306602322.jpg,True
stripe,566,322,185,342,wconcept_306602322.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306602322.jpg,True
stripe,202,406,171,227,wconcept_306602323.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306602323.jpg,True
stripe,556,374,247,291,wconcept_306602323.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306602323.jpg,True
plaid,253,523,173,328,wconcept_306602461.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602461.jpg,True
plaid,282,537,193,312,wconcept_306602462.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602462.jpg,True
plaid,272,542,154,235,wconcept_306602470.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602470.jpg,True
plaid,258,538,185,271,wconcept_306602473.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602473.jpg,True
plaid,258,542,176,256,wconcept_306602474.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602474.jpg,True
plaid,253,532,173,264,wconcept_306602476.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602476.jpg,True
plaid,263,528,161,242,wconcept_306602483.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602483.jpg,True
plaid,253,554,178,252,wconcept_306602505.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602505.jpg,True
plaid,241,616,164,301,wconcept_306602527.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306602527.jpg,True
floral,255,633,90,137,wconcept_306612535.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306612535.jpg,True
floral,524,501,157,152,wconcept_306612535.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306612535.jpg,True
solid,499,533,135,195,wconcept_306612707.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306612707.jpg,True
solid,426,523,125,149,wconcept_306612708.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306612708.jpg,True
solid,615,640,130,85,wconcept_306612709.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306612709.jpg,True
stripe,289,588,169,320,wconcept_306613617.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306613617.jpg,True
plaid,267,630,200,240,wconcept_306613663.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306613663.jpg,True
plaid,257,626,163,232,wconcept_306613665.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306613665.jpg,True
plaid,212,610,195,225,wconcept_306613669.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306613669.jpg,True
plaid,190,635,173,149,wconcept_306613670.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306613670.jpg,True
stripe,355,615,230,210,wconcept_306613692.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306613692.jpg,True
plaid,233,755,171,178,wconcept_306617531.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306617531.jpg,True
plaid,234,738,201,164,wconcept_306617539.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306617539.jpg,True
stripe,482,571,173,430,wconcept_306618846.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306618846.jpg,True
stripe,490,694,144,252,wconcept_306618863.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306618863.jpg,True
plaid,409,689,149,220,wconcept_306619219.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306619219.jpg,True
plaid,231,682,142,222,wconcept_306619220.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306619220.jpg,True
plaid,248,786,183,179,wconcept_306619221.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306619221.jpg,True
stripe,439,579,303,378,wconcept_306619224.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306619224.jpg,True
stripe,355,655,179,288,wconcept_306625894.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306625894.jpg,True
solid,434,613,261,264,wconcept_306628606.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306628606.jpg,True
polka_dot,424,681,168,176,wconcept_306634251.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\wconcept_306634251.jpg,True
solid,465,692,122,179,wconcept_306634438.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306634438.jpg,True
solid,387,643,129,141,wconcept_306634481.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306634481.jpg,True
plaid,472,755,119,152,wconcept_306636595.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306636595.jpg,True
plaid,272,659,185,293,wconcept_306637353.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306637353.jpg,True
plaid,263,665,166,242,wconcept_306637388.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306637388.jpg,True
plaid,521,350,71,181,wconcept_306638175.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306638175.jpg,True
stripe,241,669,205,268,wconcept_306640951.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306640951.jpg,True
solid,353,714,251,249,wconcept_306650941.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306650941.jpg,True
solid,289,549,254,349,wconcept_306650993.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306650993.jpg,True
solid,233,594,115,179,wconcept_306655718.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306655718.jpg,True
polka_dot,400,737,188,208,wconcept_306655801.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\wconcept_306655801.jpg,False
solid,502,396,183,269,wconcept_306655953.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306655953.jpg,True
stripe,277,640,191,283,wconcept_306656177.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306656177.jpg,True
plaid,155,632,91,203,wconcept_306656338.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306656338.jpg,True
plaid,583,655,86,156,wconcept_306656338.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306656338.jpg,True
solid,375,491,213,229,wconcept_306660345.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306660345.jpg,True
plaid,279,574,193,315,wconcept_306662722.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306662722.jpg,True
plaid,214,599,195,290,wconcept_306662733.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306662733.jpg,True
plaid,246,615,225,305,wconcept_306662735.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306662735.jpg,True
plaid,275,589,198,312,wconcept_306662736.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306662736.jpg,True
plaid,231,625,186,279,wconcept_306662738.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306662738.jpg,True
plaid,204,615,190,249,wconcept_306662740.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306662740.jpg,True
stripe,339,527,273,535,wconcept_306662742.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306662742.jpg,True
stripe,317,554,332,516,wconcept_306662745.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306662745.jpg,True
stripe,294,505,340,406,wconcept_306662746.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306662746.jpg,True
solid,226,559,135,220,wconcept_306662807.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306662807.jpg,True
solid,600,813,108,142,wconcept_306662807.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306662807.jpg,True
stripe,577,764,97,130,wconcept_306662935.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306662935.jpg,True
stripe,207,618,86,124,wconcept_306662935.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306662935.jpg,True
solid,566,635,129,181,wconcept_306663046.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306663046.jpg,True
solid,558,626,169,144,wconcept_306663059.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306663059.jpg,True
stripe,368,491,229,449,wconcept_306663738.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306663738.jpg,True
stripe,521,874,119,120,wconcept_306664130.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306664130.jpg,False
plaid,292,803,144,213,wconcept_306668316.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306668316.jpg,True
plaid,292,574,147,268,wconcept_306668317.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306668317.jpg,True
plaid,302,574,134,203,wconcept_306669192.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306669192.jpg,True
plaid,473,567,137,266,wconcept_306669193.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306669193.jpg,True
plaid,560,550,173,217,wconcept_306669194.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306669194.jpg,True
plaid,297,521,100,193,wconcept_306669195.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306669195.jpg,True
plaid,280,521,151,208,wconcept_306669196.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306669196.jpg,True
plaid,302,525,142,166,wconcept_306669198.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306669198.jpg,True
solid,346,765,207,222,wconcept_306671640.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306671640.jpg,True
stripe,312,770,174,227,wconcept_306676126.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306676126.jpg,True
stripe,263,779,151,229,wconcept_306676132.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306676132.jpg,True
stripe,526,674,164,212,wconcept_306676132.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306676132.jpg,True
stripe,494,364,100,112,wconcept_306680193.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306680193.jpg,True
stripe,350,735,183,252,wconcept_306680216.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306680216.jpg,True
stripe,290,606,296,320,wconcept_306681313.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306681313.jpg,True
solid,312,501,195,340,wconcept_306681332.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306681332.jpg,True
solid,434,318,68,130,wconcept_306681333.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306681333.jpg,True
solid,334,518,225,406,wconcept_306681334.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306681334.jpg,True
solid,326,284,181,173,wconcept_306681335.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306681335.jpg,True
stripe,416,586,191,232,wconcept_306681384.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306681384.jpg,True
solid,346,726,98,230,wconcept_306681507.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306681507.jpg,False
plaid,294,791,117,135,wconcept_306683582.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306683582.jpg,True
plaid,497,823,186,293,wconcept_306683582.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306683582.jpg,True
plaid,233,581,102,201,wconcept_306685630.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306685630.jpg,True
plaid,336,897,151,188,wconcept_306685632.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306685632.jpg,True
floral,255,596,169,259,wconcept_306687237.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306687237.jpg,False
floral,504,593,157,222,wconcept_306687237.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306687237.jpg,False
stripe,502,936,178,201,wconcept_306687237.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306687237.jpg,True
stripe,238,953,154,147,wconcept_306687237.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306687237.jpg,True
plaid,316,703,95,251,wconcept_306690590.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306690590.jpg,True
plaid,241,708,159,268,wconcept_306690592.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306690592.jpg,True
stripe,284,604,127,191,wconcept_306695212.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306695212.jpg,True
solid,297,701,254,261,wconcept_306710288.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306710288.jpg,True
polka_dot,324,593,174,356,wconcept_306714840.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\wconcept_306714840.jpg,True
plaid,561,610,163,247,wconcept_306715019.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306715019.jpg,True
solid,673,801,69,132,wconcept_306716605.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306716605.jpg,False
floral,541,381,86,134,wconcept_306716605.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306716605.jpg,True
floral,177,687,108,218,wconcept_306716605.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306716605.jpg,True
plaid,392,628,208,340,wconcept_306716651.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306716651.jpg,True
plaid,294,515,149,183,wconcept_306716652.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306716652.jpg,True
plaid,199,533,222,318,wconcept_306716653.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306716653.jpg,True
stripe,487,709,218,195,wconcept_306718807.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306718807.jpg,True
stripe,301,555,115,225,wconcept_306718812.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306718812.jpg,True
stripe,248,566,163,286,wconcept_306718815.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306718815.jpg,True
polka_dot,456,533,169,112,wconcept_306719918.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\wconcept_306719918.jpg,True
polka_dot,509,543,164,203,wconcept_306719988.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\wconcept_306719988.jpg,True
plaid,321,505,276,340,wconcept_306720164.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306720164.jpg,False
solid,263,447,152,137,wconcept_306725835.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306725835.jpg,True
solid,592,454,156,129,wconcept_306725835.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306725835.jpg,True
solid,373,310,95,125,wconcept_306726286.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306726286.jpg,False
stripe,290,435,135,201,wconcept_306727798.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306727798.jpg,False
floral,356,467,256,335,wconcept_306727883.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\wconcept_306727883.jpg,True
solid,277,520,174,208,wconcept_306729959.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306729959.jpg,True
solid,373,720,85,183,wconcept_306730336.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306730336.jpg,True
stripe,319,498,271,257,wconcept_306739894.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306739894.jpg,True
stripe,333,437,318,410,wconcept_306739981.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306739981.jpg,True
stripe,290,372,347,410,wconcept_306739988.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306739988.jpg,True
stripe,306,464,317,425,wconcept_306757213.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306757213.jpg,True
stripe,343,459,232,378,wconcept_306757214.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306757214.jpg,True
stripe,361,474,218,347,wconcept_306757217.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306757217.jpg,True
stripe,416,515,210,259,wconcept_306757218.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306757218.jpg,True
polka_dot,329,779,288,252,wconcept_306759763.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\wconcept_306759763.jpg,False
stripe,314,582,141,328,wconcept_306765935.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306765935.jpg,True
stripe,273,599,191,298,wconcept_306765938.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306765938.jpg,True
solid,53,215,147,215,wconcept_306776788.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306776788.jpg,False
plaid,257,657,179,217,wconcept_306777459.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306777459.jpg,True
plaid,284,650,179,195,wconcept_306777484.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306777484.jpg,True
solid,326,594,108,207,wconcept_306781213.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306781213.jpg,True
solid,461,334,107,105,wconcept_306781720.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306781720.jpg,True
solid,382,659,190,279,wconcept_306781730.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306781730.jpg,True
stripe,383,354,97,181,wconcept_306782390.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306782390.jpg,True
stripe,295,496,320,471,wconcept_306787430.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306787430.jpg,True
stripe,304,626,281,374,wconcept_306787432.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\stripe\wconcept_306787432.jpg,True
solid,387,572,249,225,wconcept_306790398.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306790398.jpg,True
solid,509,652,186,198,wconcept_306791485.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\wconcept_306791485.jpg,True
plaid,251,594,169,223,wconcept_306794276.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306794276.jpg,True
plaid,241,557,159,229,wconcept_306794278.jpg,960,1280,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\plaid\wconcept_306794278.jpg,True
